,METAREA,COUNTY,AGE,COVIDUNAW,month_le,gender_Female,gender_Male,education_Bachelor's,education_Graduate or Professional Degree,education_High School or below,education_Some College or Associate Degree,race_Asian,race_Black,race_Native American,race_White,hispanic_Hispanic,hispanic_Non-Hispanic,marital_status_Divorced,marital_status_Married,marital_status_Single
305,3121,37057,32,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
306,3121,37057,24,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
307,6642,0,38,1,5,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
308,3121,37057,40,1,5,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
309,3121,37057,20,2,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
310,3122,0,80,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
311,3122,0,80,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
312,1521,37119,38,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
313,1521,37119,20,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
314,6642,0,69,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
315,6642,0,64,1,5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
316,1521,37119,36,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
317,1521,37119,36,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
318,6642,0,43,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
319,6642,0,40,1,5,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
320,3122,0,53,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
321,3122,0,55,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
322,6642,0,59,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
323,6642,0,20,1,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
324,1521,37159,44,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
325,1521,37159,40,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
326,6642,0,47,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
327,6642,0,55,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
328,6642,0,19,2,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
329,6642,0,32,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
330,6642,0,29,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
331,2560,0,32,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
332,6641,0,60,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
333,6641,0,59,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
334,6641,0,45,2,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
335,6642,0,25,1,5,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
336,6642,0,56,1,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
337,1521,0,55,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
338,1521,0,42,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
339,3121,37057,47,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
340,3121,37057,24,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
341,6642,0,28,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
342,1521,37119,31,2,5,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
343,1521,37159,55,1,5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
344,1521,37159,49,1,5,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
345,1521,37159,34,1,5,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
346,6642,0,23,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
347,1521,37179,55,2,5,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
348,9999,0,55,1,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
349,9999,0,19,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
350,3121,37067,23,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
351,3121,37067,28,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
352,6642,0,38,2,5,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
353,6642,0,34,1,5,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
354,6642,0,62,1,5,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
355,1521,0,20,2,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
356,6642,0,60,1,5,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
357,6642,0,54,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
358,1521,37179,49,2,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
359,1521,37119,48,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
360,1521,37119,44,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
361,3122,0,27,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
362,6642,0,41,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
363,3122,0,62,2,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
364,3122,0,35,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
365,9999,0,64,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
366,9999,0,62,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
367,3122,0,49,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
368,3122,0,51,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
369,6642,0,49,2,5,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
370,6642,0,47,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
371,6642,0,40,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
372,6642,0,30,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
373,6642,0,30,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
374,6642,0,42,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
375,6642,0,47,1,5,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
376,6642,0,32,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
377,6642,0,58,1,5,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
378,1521,37119,35,1,5,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
379,1521,37119,57,1,5,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
380,6642,0,50,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
381,6642,0,50,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
382,1521,37119,59,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
383,6642,0,38,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
384,6642,0,36,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
385,3121,37067,65,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
386,3121,37067,55,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
387,3122,0,29,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
388,6642,0,64,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
389,6642,0,76,1,5,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
390,1521,37159,73,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
391,2560,0,28,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
392,3122,0,27,2,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
393,3121,37067,46,2,5,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
394,1521,0,49,1,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
395,1521,0,49,1,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
396,3122,0,62,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
397,1521,0,58,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
398,1521,37119,35,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
399,2560,0,58,1,5,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
400,6642,0,45,1,5,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
401,6642,0,39,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
402,3121,37057,42,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
403,3121,37057,41,2,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
404,3122,0,65,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
405,1521,37119,37,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
406,1521,37119,44,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
407,1521,0,51,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
408,1521,0,69,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
409,1521,37119,43,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
410,1521,37119,38,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
411,1521,37119,45,2,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
412,1521,37119,50,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
413,1521,37119,16,2,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
414,1521,37119,57,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
415,1521,37119,59,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
416,1521,37159,41,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
417,1521,37159,43,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
418,1521,37119,32,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
419,1521,37119,30,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
420,6642,0,35,2,5,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
421,6642,0,64,1,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
422,1521,0,40,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
423,1521,0,54,2,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
424,1521,0,56,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
425,2560,0,59,2,5,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
426,2560,0,33,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
427,3122,0,49,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
428,1521,37119,24,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
429,1521,37119,24,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
430,3121,0,19,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
431,9999,0,70,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
432,1521,37119,46,2,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
433,6642,0,53,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
434,6642,0,48,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
435,6642,0,18,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
436,6641,0,44,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
437,6641,0,43,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
438,2560,0,37,2,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
439,2560,0,43,2,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
440,2560,0,20,2,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
441,1521,0,32,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
442,1521,0,35,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
443,1521,37179,68,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
444,1521,37179,59,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
445,3121,37067,58,2,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
446,3121,37067,24,2,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
447,1521,0,45,1,5,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
448,6642,0,48,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
449,6642,0,48,1,5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
450,3122,0,70,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
451,1521,37119,40,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
452,1521,37119,38,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
453,6642,0,43,2,5,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
454,6642,0,41,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
455,6641,0,27,2,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
456,1521,37119,30,2,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
457,1521,37119,35,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
458,1521,37119,26,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
459,1521,37119,27,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
460,1521,0,49,1,5,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
461,1521,0,66,2,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
462,1521,37179,61,2,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
463,3121,37067,30,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
464,6642,0,52,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
465,6642,0,16,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
466,9999,0,44,1,5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
467,9999,0,46,1,5,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
468,9999,0,26,1,5,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
469,6642,0,63,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
470,6642,0,66,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
471,1521,0,59,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
472,1521,0,59,1,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
473,1521,37159,40,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
474,6642,0,31,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
475,1521,37159,41,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
476,1521,37159,41,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
477,3121,37057,52,1,5,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
478,3121,37057,51,1,5,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
479,3121,37057,29,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
480,3122,0,61,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
481,6641,0,52,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
482,6641,0,45,2,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
483,6642,0,43,1,5,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
484,6642,0,35,1,5,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
485,6641,0,58,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
486,6641,0,59,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
487,6642,0,39,1,5,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
488,6642,0,35,1,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
489,6642,0,45,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
490,6642,0,39,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
491,3121,37067,49,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
492,6642,0,59,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
493,6642,0,58,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
494,1521,0,43,1,5,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
495,6642,0,55,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
496,6642,0,26,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
497,6642,0,43,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
498,6642,0,44,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
499,1521,0,56,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
500,1521,0,33,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
501,2560,0,27,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
502,6642,0,31,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
503,6642,0,29,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
504,6642,0,43,1,5,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
505,6642,0,40,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
506,6642,0,45,1,5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
507,1521,37119,57,1,5,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
508,1521,37119,59,1,5,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
509,1521,0,41,1,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
510,1521,37159,28,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
511,1521,37159,27,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
512,9998,0,52,1,5,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
513,9998,0,42,1,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
514,9998,0,22,2,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
515,9998,0,33,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
516,9998,0,35,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
517,9998,37155,56,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
518,9998,37155,31,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
519,9998,0,41,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
520,9998,0,52,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
521,9998,0,49,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
522,9998,0,56,2,5,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
523,9998,0,22,2,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
524,9998,0,30,1,5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
525,9998,0,73,1,5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
526,9998,0,31,1,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
527,9998,0,54,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
528,9998,0,55,2,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
529,9998,0,22,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
530,9998,0,51,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
531,9998,0,70,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
532,9998,37155,54,1,5,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
533,9998,0,52,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
534,9998,0,55,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
535,9998,0,44,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
536,9998,0,59,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
537,9998,0,58,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
538,9998,0,41,1,5,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
539,9998,0,31,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
540,9998,0,60,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
541,9998,0,67,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
542,9998,37155,63,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
543,9998,0,67,2,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
544,9998,0,52,1,5,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
545,9998,0,50,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
546,9998,0,43,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
547,9998,0,49,1,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
548,9998,0,58,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
549,9998,0,47,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
550,9998,37155,48,2,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
551,9998,37155,56,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
552,9998,0,52,2,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
553,9998,0,48,2,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
554,9998,0,35,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
555,9998,37155,67,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
556,9998,0,57,2,5,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
557,9998,0,34,1,5,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
558,9998,0,65,1,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
559,9998,0,55,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
560,9998,0,48,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
561,9998,0,56,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
562,9998,0,53,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
563,9998,0,66,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
564,9998,0,54,2,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
565,9998,0,29,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
566,9998,0,19,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
567,9998,0,49,2,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
568,9998,0,56,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
569,9998,0,54,1,5,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
570,9998,0,52,1,5,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
571,9998,0,50,1,5,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
572,9998,37155,44,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
573,9998,37155,43,1,5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
574,9998,0,36,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
575,9998,0,38,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
576,9998,0,48,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
577,9998,0,17,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
578,9998,0,25,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
579,9998,0,42,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
580,9998,0,66,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
581,9998,0,58,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
582,9998,0,24,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
583,9998,0,67,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
584,9998,0,73,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
585,9998,0,72,2,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
586,9998,0,46,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
587,9998,0,65,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
588,9998,0,54,1,5,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
589,9998,0,32,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
590,9998,37155,35,2,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
591,9998,0,28,1,5,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
592,9998,0,62,2,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
593,9998,0,60,2,5,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
594,9998,0,31,1,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
595,9998,0,32,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
596,9998,0,48,1,5,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
597,9998,0,47,2,5,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
598,9998,0,47,2,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
599,9998,0,25,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
600,9998,0,28,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
601,9998,0,52,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
602,9998,0,65,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
603,9998,0,59,2,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
604,9998,0,36,1,5,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
605,9998,0,66,1,5,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
606,9998,0,55,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
607,9998,0,39,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
608,9998,0,76,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
609,9998,0,27,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
610,9998,0,26,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
611,9998,0,45,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
612,9998,37155,25,1,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
613,9998,0,49,1,5,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
614,3291,0,25,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
615,480,0,32,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
616,480,0,35,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
617,1300,37001,25,1,5,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
618,3150,37147,60,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
619,3150,37147,59,1,5,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
620,480,37021,53,2,5,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
621,3291,0,55,1,5,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
622,3291,0,49,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
623,3291,0,43,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
624,3291,0,47,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
