YEAR,MONTH,METAREA,COUNTY,AGE,SEX,RACE,MARST,HISPAN,EDUC,COVIDTELEW,COVIDUNAW,education,marital_status,gender
2020,12,6642,0,24,2,100,6,0,81,1,2,Some College or Associate Degree,Single,Female
2020,12,6641,0,38,1,200,1,0,111,2,1,Bachelor's,Married,Male
2020,12,6641,0,36,2,200,1,0,111,1,1,Bachelor's,Married,Female
2020,12,6641,0,39,2,200,1,0,111,2,1,Bachelor's,Married,Female
2020,12,6641,0,39,1,200,1,0,111,1,1,Bachelor's,Married,Male
2020,12,1521,37119,57,1,100,6,0,111,2,1,Bachelor's,Single,Male
2020,12,3121,37067,73,1,100,1,0,73,2,2,High School or below,Married,Male
2020,12,3122,0,59,1,200,4,0,73,1,1,High School or below,Divorced,Male
2020,12,1521,37119,80,1,100,2,0,111,1,1,Bachelor's,,Male
2020,12,1521,37119,38,1,200,6,0,73,1,1,High School or below,Single,Male
2020,12,3122,0,21,2,200,6,0,81,1,1,Some College or Associate Degree,Single,Female
2020,12,1521,37119,46,2,200,6,0,111,2,1,Bachelor's,Single,Female
2020,12,3122,0,44,1,100,4,611,60,1,1,High School or below,Divorced,Male
2020,12,1521,37119,39,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,12,1521,37119,58,2,100,4,612,73,1,1,High School or below,Divorced,Female
2020,12,6642,0,36,1,100,6,100,71,1,1,High School or below,Single,Male
2020,12,6642,0,55,1,100,2,100,2,1,1,,,Male
2020,12,6642,0,27,1,100,2,100,111,2,1,Bachelor's,,Male
2020,12,6642,0,27,1,100,6,100,111,2,1,Bachelor's,Single,Male
2020,12,6642,0,24,2,100,6,0,123,1,1,Graduate or Professional Degree,Single,Female
2020,12,1521,0,24,1,100,6,100,91,1,1,Some College or Associate Degree,Single,Male
2020,12,1521,0,24,1,100,6,0,60,1,1,High School or below,Single,Male
2020,12,1521,37119,27,1,200,6,0,111,1,1,Bachelor's,Single,Male
2020,12,1521,37119,70,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2020,12,1521,37119,71,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,12,1521,37119,43,2,100,4,0,40,2,1,,Divorced,Female
2020,12,1521,37119,30,2,200,6,0,92,1,1,Some College or Associate Degree,Single,Female
2020,12,1521,37119,66,1,200,5,0,81,1,1,Some College or Associate Degree,,Male
2020,12,1521,37119,85,1,100,5,0,91,1,1,Some College or Associate Degree,,Male
2020,12,1521,37119,78,2,100,4,0,92,1,2,Some College or Associate Degree,Divorced,Female
2020,12,1521,37119,80,1,100,2,0,111,1,1,Bachelor's,,Male
2020,12,1521,37119,62,1,100,6,0,73,1,1,High School or below,Single,Male
2020,12,3121,37067,32,1,651,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2020,12,6641,0,21,1,100,6,611,111,1,1,Bachelor's,Single,Male
2020,12,6641,0,43,2,100,1,611,73,1,1,High School or below,Married,Female
2020,12,6641,0,43,1,100,1,611,73,1,1,High School or below,Married,Male
2020,12,1521,0,44,2,200,6,0,81,1,1,Some College or Associate Degree,Single,Female
2020,12,6641,0,51,2,200,1,0,81,1,1,Some College or Associate Degree,Married,Female
2020,12,1521,37119,46,2,651,1,0,73,1,1,High School or below,Married,Female
2020,12,3122,0,24,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,12,3122,0,22,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,12,1521,37119,61,2,651,6,0,123,2,1,Graduate or Professional Degree,Single,Female
2020,12,1521,37119,63,2,200,1,0,81,1,1,Some College or Associate Degree,Married,Female
2020,12,1521,37119,60,2,100,1,0,73,1,1,High School or below,Married,Female
2020,12,1521,37179,51,2,100,1,0,73,1,1,High School or below,Married,Female
2020,12,1521,37119,60,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,12,1521,37119,36,1,651,6,0,71,1,1,High School or below,Single,Male
2020,12,3121,37067,56,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,12,3121,0,40,2,817,6,0,40,1,1,,Single,Female
2020,12,2560,0,28,2,100,4,0,81,1,1,Some College or Associate Degree,Divorced,Female
2020,12,2560,0,30,2,200,6,0,73,1,1,High School or below,Single,Female
2020,12,6642,0,58,1,100,1,0,123,2,2,Graduate or Professional Degree,Married,Male
2020,12,6642,0,55,2,100,1,0,111,2,2,Bachelor's,Married,Female
2020,12,6642,0,20,2,100,6,0,81,1,1,Some College or Associate Degree,Single,Female
2020,12,3122,0,25,2,100,5,0,111,1,1,Bachelor's,,Female
2020,12,6642,0,24,2,100,6,0,111,1,1,Bachelor's,Single,Female
2020,12,6642,0,26,1,100,6,0,111,1,1,Bachelor's,Single,Male
2020,12,6641,0,64,1,100,1,0,73,1,1,High School or below,Married,Male
2020,12,3121,0,85,2,100,4,0,73,1,1,High School or below,Divorced,Female
2020,12,6641,0,37,2,200,6,0,92,1,1,Some College or Associate Degree,Single,Female
2020,12,1521,0,44,1,100,3,0,81,2,1,Some College or Associate Degree,,Male
2020,12,3121,37067,58,2,100,4,0,91,1,1,Some College or Associate Degree,Divorced,Female
2020,12,3121,37057,42,1,100,1,0,73,1,1,High School or below,Married,Male
2020,12,3121,37057,34,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2020,12,1521,0,66,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,12,1521,0,65,1,100,1,0,125,1,1,Graduate or Professional Degree,Married,Male
2020,12,6642,0,39,2,100,4,0,91,1,1,Some College or Associate Degree,Divorced,Female
2020,12,6642,0,42,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2020,12,1521,0,69,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,12,6641,0,59,1,100,1,0,60,1,1,High School or below,Married,Male
2020,12,6641,0,52,2,100,1,0,73,1,1,High School or below,Married,Female
2020,12,6641,0,22,2,100,6,0,92,1,1,Some College or Associate Degree,Single,Female
2020,12,3122,0,50,2,100,1,0,91,1,1,Some College or Associate Degree,Married,Female
2020,12,3122,0,50,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2020,12,3122,0,23,1,100,6,0,91,1,1,Some College or Associate Degree,Single,Male
2020,12,1521,37179,49,1,100,1,0,91,2,1,Some College or Associate Degree,Married,Male
2020,12,1521,37179,50,2,100,1,0,91,2,1,Some College or Associate Degree,Married,Female
2020,12,1521,37179,45,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2020,12,6641,0,35,2,100,6,100,73,1,1,High School or below,Single,Female
2020,12,6641,0,56,2,100,6,100,30,1,1,,Single,Female
2020,12,6641,0,29,1,100,6,100,81,1,1,Some College or Associate Degree,Single,Male
2020,12,6641,0,44,1,100,6,100,30,1,1,,Single,Male
2020,12,1521,37159,60,2,200,4,0,123,1,1,Graduate or Professional Degree,Divorced,Female
2020,12,1521,0,41,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,12,1521,0,41,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2020,12,3121,37067,72,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2020,12,3121,37067,60,1,100,4,0,73,1,1,High School or below,Divorced,Male
2020,12,1521,0,39,1,100,6,0,71,1,1,High School or below,Single,Male
2020,12,6642,0,51,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2020,12,6642,0,56,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2020,12,6642,0,45,1,651,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2020,12,6642,0,34,1,100,6,0,123,1,1,Graduate or Professional Degree,Single,Male
2020,12,6642,0,34,1,100,1,400,73,1,2,High School or below,Married,Male
2020,12,6642,0,33,2,100,1,400,73,2,1,High School or below,Married,Female
2020,12,6642,0,33,2,200,6,0,111,1,1,Bachelor's,Single,Female
2020,12,6642,0,30,1,100,6,0,73,1,1,High School or below,Single,Male
2020,12,1521,37119,73,2,200,1,0,73,1,1,High School or below,Married,Female
2020,12,1521,37119,50,2,100,1,0,81,1,1,Some College or Associate Degree,Married,Female
2020,12,1521,37119,48,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2020,12,1521,37119,37,1,651,6,0,71,1,1,High School or below,Single,Male
2020,12,6642,0,51,1,100,1,612,91,1,2,Some College or Associate Degree,Married,Male
2020,12,6642,0,54,2,100,1,612,111,1,2,Bachelor's,Married,Female
2020,12,6642,0,22,2,100,6,612,81,1,1,Some College or Associate Degree,Single,Female
2020,12,6642,0,52,1,100,4,400,73,1,1,High School or below,Divorced,Male
2020,12,6642,0,46,2,100,6,400,30,1,1,,Single,Female
2020,12,3122,0,41,1,651,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2020,12,6642,0,54,2,100,1,0,111,2,2,Bachelor's,Married,Female
2020,12,6642,0,63,1,651,1,0,111,2,1,Bachelor's,Married,Male
2020,12,6642,0,32,1,651,6,0,81,1,1,Some College or Associate Degree,Single,Male
2020,12,3122,0,51,2,100,1,0,91,1,1,Some College or Associate Degree,Married,Female
2020,12,3122,0,48,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,12,3122,0,57,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,12,3122,0,67,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,12,9999,0,60,2,200,3,0,111,1,1,Bachelor's,,Female
2020,12,9999,0,58,2,200,6,0,73,1,1,High School or below,Single,Female
2020,12,9999,0,29,2,200,6,0,73,1,2,High School or below,Single,Female
2020,12,9999,0,30,1,200,6,0,73,1,1,High School or below,Single,Male
2020,12,1521,0,35,2,100,1,0,91,2,1,Some College or Associate Degree,Married,Female
2020,12,1521,0,30,1,100,1,0,73,1,1,High School or below,Married,Male
2020,12,6642,0,26,2,100,1,0,125,1,2,Graduate or Professional Degree,Married,Female
2020,12,6642,0,27,1,100,1,0,73,1,1,High School or below,Married,Male
2020,12,3121,37057,55,2,100,6,0,91,1,1,Some College or Associate Degree,Single,Female
2020,12,9999,0,47,2,200,1,0,91,1,1,Some College or Associate Degree,Married,Female
2020,12,9999,0,47,1,200,1,0,73,1,2,High School or below,Married,Male
2020,12,3122,0,61,2,100,1,0,91,1,1,Some College or Associate Degree,Married,Female
2020,12,3122,0,63,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2020,12,3122,0,39,2,100,6,0,125,1,1,Graduate or Professional Degree,Single,Female
2020,12,6642,0,37,2,100,1,100,73,1,1,High School or below,Married,Female
2020,12,6642,0,41,1,100,1,100,50,1,1,High School or below,Married,Male
2020,12,2560,0,40,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,12,2560,0,39,2,100,1,0,111,1,2,Bachelor's,Married,Female
2020,12,3122,0,56,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,12,3122,0,60,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,12,9999,0,20,1,100,3,0,81,2,1,Some College or Associate Degree,,Male
2020,12,6642,0,50,1,812,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,12,6642,0,27,1,200,6,0,71,1,1,High School or below,Single,Male
2020,12,6642,0,67,2,100,1,0,111,1,2,Bachelor's,Married,Female
2020,12,6642,0,37,2,100,6,0,81,2,1,Some College or Associate Degree,Single,Female
2020,12,1521,0,49,1,100,4,0,111,2,1,Bachelor's,Divorced,Male
2020,12,3121,0,24,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,12,1521,37119,42,1,100,1,0,111,2,2,Bachelor's,Married,Male
2020,12,1521,37119,37,2,100,1,0,111,2,2,Bachelor's,Married,Female
2020,12,1521,37179,56,1,100,1,0,92,1,1,Some College or Associate Degree,Married,Male
2020,12,1521,0,42,1,200,6,0,73,1,1,High School or below,Single,Male
2020,12,6642,0,41,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,12,6642,0,31,1,100,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2020,12,2560,0,30,2,200,6,0,73,1,1,High School or below,Single,Female
2020,12,6642,0,22,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2020,12,6642,0,19,2,100,1,0,73,1,1,High School or below,Married,Female
2020,12,1521,0,34,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,12,1521,0,37,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,12,3122,0,27,2,200,6,0,123,1,1,Graduate or Professional Degree,Single,Female
2020,12,3122,0,45,2,100,4,0,123,2,1,Graduate or Professional Degree,Divorced,Female
2020,12,3121,37057,39,1,100,1,100,73,1,1,High School or below,Married,Male
2020,12,3121,37057,40,2,100,1,100,20,2,1,,Married,Female
2020,12,1521,0,65,1,100,6,100,111,1,1,Bachelor's,Single,Male
2020,12,1521,0,49,1,200,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,12,1521,0,53,2,200,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2020,12,6641,0,54,1,100,4,0,30,1,1,,Divorced,Male
2020,12,6641,0,23,1,100,6,0,73,1,1,High School or below,Single,Male
2020,12,1521,37119,61,2,100,5,0,111,2,2,Bachelor's,,Female
2020,12,6642,0,28,2,651,6,0,123,2,1,Graduate or Professional Degree,Single,Female
2020,12,6642,0,28,2,651,6,0,111,2,1,Bachelor's,Single,Female
2020,12,6642,0,41,1,100,2,0,73,1,1,High School or below,,Male
2020,12,6642,0,56,1,100,1,0,73,1,1,High School or below,Married,Male
2020,12,6642,0,56,2,100,1,0,73,1,1,High School or below,Married,Female
2020,12,1521,37119,64,2,100,1,0,81,1,1,Some College or Associate Degree,Married,Female
2020,12,6642,0,42,2,100,3,0,111,1,1,Bachelor's,,Female
2020,12,6642,0,44,1,100,4,0,111,1,2,Bachelor's,Divorced,Male
2020,12,6642,0,39,2,100,6,100,30,1,1,,Single,Female
2020,12,6642,0,55,1,100,6,100,30,1,1,,Single,Male
2020,12,1521,37119,46,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2020,12,6642,0,57,2,100,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2020,12,6642,0,45,2,100,1,100,20,1,1,,Married,Female
2020,12,6642,0,19,1,100,6,100,73,1,1,High School or below,Single,Male
2020,12,6642,0,20,1,100,6,100,73,1,1,High School or below,Single,Male
2020,12,1521,0,43,2,100,1,100,123,2,1,Graduate or Professional Degree,Married,Female
2020,12,1521,0,42,1,100,1,0,73,1,1,High School or below,Married,Male
2020,12,1521,37119,41,1,100,1,0,125,1,1,Graduate or Professional Degree,Married,Male
2020,12,3122,0,47,1,100,3,0,111,1,1,Bachelor's,,Male
2020,12,6642,0,22,2,100,6,0,92,1,1,Some College or Associate Degree,Single,Female
2020,12,6642,0,21,2,100,6,0,91,1,2,Some College or Associate Degree,Single,Female
2020,12,6642,0,49,2,100,1,300,92,1,1,Some College or Associate Degree,Married,Female
2020,12,6642,0,52,1,100,1,300,92,1,1,Some College or Associate Degree,Married,Male
2020,12,6642,0,19,2,100,6,300,81,2,1,Some College or Associate Degree,Single,Female
2020,12,6642,0,56,1,100,6,300,73,1,1,High School or below,Single,Male
2020,12,3122,0,41,2,100,1,0,111,2,1,Bachelor's,Married,Female
2020,12,3122,0,48,1,100,1,0,92,2,1,Some College or Associate Degree,Married,Male
2020,12,1521,0,60,1,200,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2020,12,1521,0,23,1,200,6,0,81,1,1,Some College or Associate Degree,Single,Male
2020,12,1521,0,32,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,12,1521,0,30,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,12,1521,37159,80,1,100,1,0,71,1,1,High School or below,Married,Male
2020,12,1521,37159,80,2,100,1,0,91,1,1,Some College or Associate Degree,Married,Female
2020,12,6642,0,27,1,100,6,100,111,2,1,Bachelor's,Single,Male
2020,12,1521,37119,36,2,100,4,0,73,1,1,High School or below,Divorced,Female
2020,12,6642,0,45,2,651,1,0,73,1,1,High School or below,Married,Female
2020,12,6642,0,46,1,651,1,0,73,1,1,High School or below,Married,Male
2020,12,6642,0,22,2,651,6,0,111,1,2,Bachelor's,Single,Female
2020,12,9999,0,55,1,802,4,0,73,1,1,High School or below,Divorced,Male
2020,12,6642,0,52,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2020,12,6642,0,58,1,100,1,0,73,2,1,High School or below,Married,Male
2020,12,1521,0,75,1,100,1,0,92,1,1,Some College or Associate Degree,Married,Male
2020,12,1521,37159,31,1,200,1,0,111,1,1,Bachelor's,Married,Male
2020,12,1521,37159,29,2,200,1,0,91,1,1,Some College or Associate Degree,Married,Female
2020,12,3121,0,74,1,200,4,0,111,1,1,Bachelor's,Divorced,Male
2020,12,2560,0,41,2,200,1,0,81,1,1,Some College or Associate Degree,Married,Female
2020,12,3121,37057,54,1,100,1,100,81,1,1,Some College or Associate Degree,Married,Male
2020,12,3121,37057,58,2,100,1,100,73,1,1,High School or below,Married,Female
2020,12,1521,0,34,2,100,1,0,91,1,1,Some College or Associate Degree,Married,Female
2020,12,1521,0,32,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2020,12,1521,0,48,1,651,4,0,111,1,1,Bachelor's,Divorced,Male
2020,12,6642,0,57,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,12,1521,37119,47,1,100,1,100,20,1,1,,Married,Male
2020,12,3122,0,47,1,200,6,0,73,1,1,High School or below,Single,Male
2020,12,6641,0,36,2,100,6,0,91,1,1,Some College or Associate Degree,Single,Female
2020,12,6641,0,35,1,100,6,0,73,1,1,High School or below,Single,Male
2020,12,2560,0,62,1,100,1,0,60,1,1,High School or below,Married,Male
2020,12,3121,37057,65,2,100,1,0,73,1,1,High School or below,Married,Female
2020,12,1521,37179,78,1,200,3,0,81,1,1,Some College or Associate Degree,,Male
2020,12,6642,0,37,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,12,6642,0,36,2,100,1,0,111,2,1,Bachelor's,Married,Female
2020,12,6642,0,63,2,200,1,0,73,1,1,High School or below,Married,Female
2020,12,6642,0,30,2,200,6,0,111,1,1,Bachelor's,Single,Female
2020,12,6641,0,65,1,200,1,0,73,1,1,High School or below,Married,Male
2020,12,6642,0,58,2,100,4,0,73,1,1,High School or below,Divorced,Female
2020,12,1521,37179,62,1,100,1,0,124,2,1,Graduate or Professional Degree,Married,Male
2020,12,1521,37179,59,2,100,1,0,124,1,1,Graduate or Professional Degree,Married,Female
2020,12,6642,0,56,2,100,4,0,73,1,1,High School or below,Divorced,Female
2020,12,6642,0,18,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2020,12,6642,0,20,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2020,12,1521,0,49,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2020,12,1521,0,54,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2020,12,6641,0,78,1,200,3,0,73,1,1,High School or below,,Male
2020,12,3121,37057,68,2,300,5,0,71,1,1,High School or below,,Female
2020,12,6642,0,63,1,100,1,0,124,1,1,Graduate or Professional Degree,Married,Male
2020,12,6642,0,66,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,12,1521,0,44,1,100,6,0,92,1,1,Some College or Associate Degree,Single,Male
2020,12,6642,0,28,1,100,6,0,123,1,1,Graduate or Professional Degree,Single,Male
2020,12,6642,0,26,1,100,6,0,111,1,1,Bachelor's,Single,Male
2020,12,6642,0,28,1,100,6,0,111,1,1,Bachelor's,Single,Male
2020,12,1521,37119,58,1,100,1,100,73,1,1,High School or below,Married,Male
2020,12,1521,37159,41,1,100,1,100,73,1,1,High School or below,Married,Male
2020,12,1521,37159,33,1,100,6,100,73,1,1,High School or below,Single,Male
2020,12,6641,0,25,1,100,6,600,91,1,1,Some College or Associate Degree,Single,Male
2020,12,6641,0,47,2,100,2,600,20,1,1,,,Female
2020,12,6641,0,51,1,100,2,600,10,1,1,,,Male
2020,12,3121,37057,56,2,100,1,0,73,1,1,High School or below,Married,Female
2020,12,3121,37057,58,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,12,3122,0,18,1,100,6,600,71,1,1,High School or below,Single,Male
2020,12,3122,0,64,2,100,1,0,73,1,1,High School or below,Married,Female
2020,12,3121,37057,29,1,100,1,0,73,1,1,High School or below,Married,Male
2020,12,3121,37057,29,2,100,1,0,91,1,1,Some College or Associate Degree,Married,Female
2020,12,3122,0,80,2,100,5,0,91,1,1,Some College or Associate Degree,,Female
2020,12,1521,0,50,1,100,3,0,92,1,1,Some College or Associate Degree,,Male
2020,12,6642,0,30,1,100,6,0,111,1,1,Bachelor's,Single,Male
2020,12,6642,0,31,1,100,6,0,111,1,2,Bachelor's,Single,Male
2020,12,6642,0,56,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,12,6642,0,53,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2020,12,6642,0,55,1,100,1,0,81,2,1,Some College or Associate Degree,Married,Male
2020,12,6642,0,51,2,100,1,0,111,2,1,Bachelor's,Married,Female
2020,12,9999,0,60,2,100,4,0,73,1,1,High School or below,Divorced,Female
2020,12,6642,0,59,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2020,12,6642,0,65,1,100,1,0,124,1,1,Graduate or Professional Degree,Married,Male
2020,12,6642,0,46,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,12,6642,0,47,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,12,1521,0,56,2,100,4,0,40,1,2,,Divorced,Female
2020,12,1521,37119,43,2,200,1,0,111,1,1,Bachelor's,Married,Female
2020,12,1521,37119,40,1,200,1,0,92,1,1,Some College or Associate Degree,Married,Male
2020,12,6642,0,30,2,100,4,0,111,1,1,Bachelor's,Divorced,Female
2020,12,6642,0,28,1,100,2,0,91,1,1,Some College or Associate Degree,,Male
2020,12,1521,37119,34,1,100,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2020,12,1521,37119,36,2,100,4,0,81,2,1,Some College or Associate Degree,Divorced,Female
2020,12,2560,0,29,2,801,2,0,73,1,1,High School or below,,Female
2020,12,1521,37179,53,2,100,6,0,123,2,1,Graduate or Professional Degree,Single,Female
2020,12,6642,0,34,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,12,6642,0,37,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2020,12,6642,0,49,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,12,6642,0,45,1,803,1,0,123,1,1,Graduate or Professional Degree,Married,Male
