METAREA,COUNTY,AGE,COVIDUNAW,month_le,gender_Female,gender_Male,education_Bachelor's,education_Graduate or Professional Degree,education_High School or below,education_Some College or Associate Degree,race_Asian,race_Black,race_Native American,race_White,hispanic_Hispanic,hispanic_Non-Hispanic,marital_status_Divorced,marital_status_Married,marital_status_Single
1521,37119,36,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37119,36,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,43,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,40,1,5,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
3122,0,53,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,55,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,59,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
6642,0,20,1,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1521,37159,44,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37159,40,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,47,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,55,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,19,2,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,32,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,29,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2560,0,32,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6641,0,60,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,59,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6641,0,45,2,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,25,1,5,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
6642,0,56,1,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
1521,0,55,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,42,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3121,37057,47,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3121,37057,24,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,28,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37119,31,2,5,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
1521,37159,55,1,5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1521,37159,49,1,5,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1521,37159,34,1,5,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
6642,0,23,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37179,55,2,5,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
9999,0,55,1,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
9999,0,19,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3121,37067,23,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3121,37067,28,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,38,2,5,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
6642,0,34,1,5,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
6642,0,62,1,5,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
1521,0,20,2,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,60,1,5,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,54,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37179,49,2,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,48,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,44,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,27,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
6642,0,41,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,62,2,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,35,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9999,0,64,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9999,0,62,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,49,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,51,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,49,2,5,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,47,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,40,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,30,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,30,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,42,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,47,1,5,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,32,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6642,0,58,1,5,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1521,37119,35,1,5,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1521,37119,57,1,5,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,50,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,50,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37119,59,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,38,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,36,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3121,37067,65,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3121,37067,55,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,29,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
6642,0,64,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,76,1,5,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
1521,37159,73,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2560,0,28,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3122,0,27,2,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3121,37067,46,2,5,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
1521,0,49,1,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1521,0,49,1,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
3122,0,62,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,0,58,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37119,35,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2560,0,58,1,5,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,45,1,5,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
6642,0,39,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
3121,37057,42,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
3121,37057,41,2,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,65,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37119,37,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,44,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,51,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,69,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
1521,37119,43,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,38,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,45,2,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,50,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,16,2,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37119,57,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37119,59,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37159,41,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37159,43,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,32,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,37119,30,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,35,2,5,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
6642,0,64,1,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1521,0,40,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,54,2,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,56,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2560,0,59,2,5,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
2560,0,33,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3122,0,49,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37119,24,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,24,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3121,0,19,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9999,0,70,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37119,46,2,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
6642,0,53,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,48,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,18,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6641,0,44,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
6641,0,43,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2560,0,37,2,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2560,0,43,2,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
2560,0,20,2,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,32,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,35,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37179,68,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37179,59,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3121,37067,58,2,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3121,37067,24,2,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,0,45,1,5,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
6642,0,48,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
6642,0,48,1,5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
3122,0,70,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37119,40,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,38,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,43,2,5,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,41,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
6641,0,27,2,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37119,30,2,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,35,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,26,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,27,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,49,1,5,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1521,0,66,2,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
1521,37179,61,2,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
3121,37067,30,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,52,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6642,0,16,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9999,0,44,1,5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
9999,0,46,1,5,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
9999,0,26,1,5,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
6642,0,63,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,66,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,59,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1521,0,59,1,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1521,37159,40,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,31,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37159,41,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37159,41,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3121,37057,52,1,5,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
3121,37057,51,1,5,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
3121,37057,29,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3122,0,61,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,52,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,45,2,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,43,1,5,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
6642,0,35,1,5,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
6641,0,58,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,59,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,39,1,5,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,35,1,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
6642,0,45,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,39,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3121,37067,49,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,59,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,58,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,43,1,5,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
6642,0,55,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,26,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,43,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,44,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,56,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,33,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
2560,0,27,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,31,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,29,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,43,1,5,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
6642,0,40,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,45,1,5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1521,37119,57,1,5,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
1521,37119,59,1,5,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1521,0,41,1,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
1521,37159,28,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37159,27,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,52,1,5,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
9998,0,42,1,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
9998,0,22,2,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
9998,0,33,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,35,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,37155,56,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,37155,31,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,41,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,52,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,49,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,56,2,5,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
9998,0,22,2,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
9998,0,30,1,5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9998,0,73,1,5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
9998,0,31,1,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
9998,0,54,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,55,2,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,22,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
9998,0,51,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,70,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,37155,54,1,5,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
9998,0,52,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,55,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,44,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,59,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
9998,0,58,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,41,1,5,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,0,31,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,60,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,67,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,37155,63,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,67,2,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,52,1,5,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
9998,0,50,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,43,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,49,1,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,0,58,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,47,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,37155,48,2,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
9998,37155,56,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
9998,0,52,2,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,48,2,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,35,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,37155,67,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,57,2,5,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
9998,0,34,1,5,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
9998,0,65,1,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9998,0,55,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,48,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,56,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,53,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,66,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,54,2,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
9998,0,29,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,19,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,49,2,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,0,56,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,54,1,5,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
9998,0,52,1,5,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
9998,0,50,1,5,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
9998,37155,44,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
9998,37155,43,1,5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
9998,0,36,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,38,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,48,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,17,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,25,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
9998,0,42,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,66,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,58,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,24,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,67,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
9998,0,73,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,72,2,5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,46,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
9998,0,65,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,54,1,5,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
9998,0,32,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
9998,37155,35,2,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
9998,0,28,1,5,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
9998,0,62,2,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
9998,0,60,2,5,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9998,0,31,1,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
9998,0,32,1,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
9998,0,48,1,5,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
9998,0,47,2,5,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
9998,0,47,2,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,25,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,28,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,52,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,65,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,59,2,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,36,1,5,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
9998,0,66,1,5,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
9998,0,55,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
9998,0,39,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
9998,0,76,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,27,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,26,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,45,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,37155,25,1,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
9998,0,49,1,5,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
3291,0,25,1,5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
480,0,32,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
480,0,35,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1300,37001,25,1,5,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
3150,37147,60,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3150,37147,59,1,5,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
480,37021,53,2,5,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
3291,0,55,1,5,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
3291,0,49,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3291,0,43,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
3291,0,47,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1300,37001,32,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3150,37147,53,1,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1300,37001,64,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1300,37001,50,1,5,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
480,37021,27,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
480,37021,57,2,5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1300,37001,58,2,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2980,37191,46,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
1300,37001,43,1,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
480,37021,49,2,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
2980,37191,61,1,5,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
1300,37001,57,2,5,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
480,0,73,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3150,37147,43,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3291,0,29,1,5,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
3291,0,34,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
3600,37133,62,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3600,37133,22,2,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3600,37133,36,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3600,37133,35,1,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
3600,37133,16,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3600,37133,25,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3600,37133,27,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
480,37021,52,1,5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
480,37021,39,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
480,37021,45,1,5,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
